Date,RFID_hex,Band,Genus,Species,Sex,Age,Time,Site,Mass,Tail_Length,Wing_Length,Fat_Code,R1_Percent_Rufous,R1_Black_Code,Back_Percent_Green,Gorget_Iridescence,Head_Iridescence,Breeding_Condition_Code,Body_Molt_Code,Gorget_Molt_Code,Head_Molt_Code,Tail_Molt_Code,Primary_Molt_Code
2020-06-12,3D6.1D593E1D04,A00002309,Calypte,ANHU,M,HY,09:42:00,SB,NA,NA,50,0,NA,NA,NA,5,1,NA,0,0,0,0,0
2020-06-12,3D6.1D593E1D3A,A00002310,Archilochus,BCHU,M,AHY,09:36:00,SB,NA,NA,43,0,NA,NA,NA,10,0,NA,0,0,0,0,0
2020-06-12,3D6.1D593E1D00,910070425,Archilochus,BCHU,M,AHY,09:33:00,SB,NA,NA,46,0,NA,NA,NA,10,0,NA,0,0,0,0,0
2020-06-12,3D6.1D593E1CEA,A00002312,Calypte,ANHU,M,HY,09:18:00,SB,NA,NA,50.5,0,NA,NA,NA,2,0,NA,0,0,0,0,0
2020-06-12,3D6.1D593E1CBD,A00002322,Calypte,ANHU,M,HY,09:16:00,SB,NA,NA,50,0,NA,NA,NA,3,0,NA,0,0,0,1,0
2020-06-12,3D6.1D593E1D01,A00002313,Archilochus,BCHU,F,AHY,09:00:00,SB,NA,NA,47,0,NA,NA,NA,0,0,0,0,0,0,0,0
2020-06-12,3D6.1D593E1CDB,A00002321,Archilochus,BCHU,M,AHY,08:45:00,SB,NA,NA,0,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,0
2020-06-12,3D6.1D593E1D30,A00002314,Calypte,ANHU,F,HY,08:40:00,SB,NA,NA,51,0,NA,NA,NA,6,0,0,0,0,0,0,4
2020-06-12,3D6.1D593E1C7E,A00002316,Archilochus,BCHU,F,AHY,08:15:00,SB,NA,NA,45,0,NA,NA,NA,0,0,0,0,0,0,0,0
2020-06-12,3D6.1D593E1D0A,A00002315,Archilochus,BCHU,F,AHY,08:15:00,SB,NA,NA,46,0,NA,NA,NA,0,0,0,0,0,0,1,0
2020-06-12,3D6.1D593E1C9D,A00002317,Archilochus,BCHU,F,AHY,07:45:00,SB,NA,NA,48,0,NA,NA,NA,0,0,0,0,0,0,0,0
2020-06-12,3D6.1D593E1CB9,A00002318,Archilochus,BCHU,F,AHY,07:40:00,SB,NA,NA,46,0,NA,NA,NA,0,0,9,0,0,0,2,1
2020-06-12,3D6.1D593E1C9C,A00002319,Archilochus,BCHU,F,AHY,07:05:00,SB,NA,NA,45,0,NA,NA,NA,0,0,0,0,0,0,0,0
2020-06-12,3D6.1D593E1CAA,A00002320,Calypte,ANHU,F,HY,07:02:00,SB,NA,NA,52,0,NA,NA,NA,4,0,0,0,0,0,1,1
2020-06-03,3D6.1D593E1CCB,A00002294,Archilochus,BCHU,M,AHY,11:00:00,SB,NA,NA,0,0,NA,NA,NA,10,0,NA,0,0,0,0,0
2020-06-03,3D6.1D593E1CBE,A00002293,Archilochus,BCHU,F,AHY,10:15:00,SB,NA,NA,0,0,NA,NA,NA,0,0,5,0,0,0,3,0
2020-06-03,3D6.1D593E1CD2,A00002297,Calypte,ANHU,F,AHY,10:10:00,SB,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,5,1
2020-06-03,3D6.1D593E1CB6,A00002295,Archilochus,BCHU,M,AHY,10:00:00,SB,NA,NA,0,0,NA,NA,NA,10,0,NA,0,0,0,0,0
2020-06-03,3D6.1D593E1CD5,610089873,Archilochus,BCHU,F,AHY,09:30:00,SB,NA,NA,0,0,NA,NA,NA,0,NA,5,0,0,0,0,0
2020-06-03,3D6.1D593E1C78,A00002292,Archilochus,BCHU,F,AHY,09:15:00,SB,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0
2020-06-03,3D6.1D593E1CD1,910032144,Calypte,ANHU,F,AHY,09:05:00,SB,NA,NA,0,0,NA,NA,NA,28,0,0,0,0,0,0,1
2020-06-03,3D6.1D593E1CC8,A00002299,Calypte,ANHU,M,HY,08:35:00,SB,NA,NA,0,0,NA,NA,NA,10,9,NA,0,0,0,0,2
2020-06-03,3D6.1D593E1CC7,A00002291,Archilochus,BCHU,F,AHY,08:20:00,SB,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0
2020-06-03,3D6.1D593E1CC1,A00002298,Calypte,ANHU,F,HY,08:05:00,SB,NA,NA,0,0,NA,NA,NA,24,0,0,0,0,0,0,0
2020-06-03,3D6.1D593E1CAD,A00002296,Archilochus,BCHU,M,AHY,07:40:00,SB,NA,NA,0,0,NA,NA,NA,10,0,NA,0,0,0,0,0
2020-06-03,3D6.1D593E1C89,A00002290,Archilochus,BCHU,F,AHY,07:35:00,SB,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0
2020-06-03,3D6.1D593E1CFF,A00002289,Archilochus,BCHU,F,AHY,07:07:00,SB,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,1,0
2020-06-03,3D6.1D593E1C82,A00002300,Calypte,ANHU,F,HY,07:00:00,SB,NA,NA,0,0,NA,NA,NA,6,0,NA,0,0,0,NA,0
2020-05-29,3D6.1D593E1CCD,A00002361,Calypte,ANHU,F,AHY,10:30:00,SB,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0
2020-05-29,3D6.1D593E1A97,NA,Calypte,ANHU,M,AHY,10:20:00,SB,NA,NA,0,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-05-29,3D6.1D593E1CCE,A00002362,Calypte,ANHU,M,HY,10:10:00,SB,NA,NA,0,0,NA,NA,NA,3,0,NA,0,0,0,0,0
2020-05-29,3D6.1D593E1CB8,A00002363,Calypte,ANHU,F,HY,10:00:00,SB,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0
2020-05-29,3D6.1D593E1CBD,NA,Calypte,ANHU,M,HY,09:45:00,SB,NA,NA,0,0,NA,NA,NA,3,0,NA,0,0,0,0,0
2020-05-29,3D6.1D593E1CC6,A00002364,Archilochus,BCHU,M,AHY,09:30:00,SB,NA,NA,0,0,NA,NA,NA,10,0,NA,0,0,0,0,0
2020-05-29,3D6.1D593E1C98,A00002365,Archilochus,BCHU,F,AHY,09:10:00,SB,NA,NA,0,0,NA,NA,NA,0,0,6,0,0,0,0,0
2020-05-29,3D6.1D593E1C96,A00002366,Archilochus,BCHU,M,AHY,09:00:00,SB,NA,NA,0,0,NA,NA,NA,10,0,NA,0,0,0,0,0
2020-05-29,3D6.1D593E1CD8,A00002367,Calypte,ANHU,M,HY,08:50:00,SB,NA,NA,0,0,NA,NA,NA,2,0,NA,0,0,0,0,0
2020-05-29,3D6.1D593E1CCF,610089866,Archilochus,BCHU,M,AHY,08:45:00,SB,NA,NA,0,0,NA,NA,NA,10,0,NA,0,0,0,0,0
2020-05-29,3D6.1D593E1C83,A00002368,Calypte,ANHU,M,HY,08:35:00,SB,NA,NA,0,0,NA,NA,NA,4,1,NA,0,0,0,0,0
2020-05-29,3D6.1D593E1C93,NA,Archilochus,BCHU,F,AHY,08:25:00,SB,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0
2020-05-29,3D6.1D593E1C99,A00002370,Archilochus,BCHU,F,AHY,08:20:00,SB,NA,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0
2020-05-29,3D6.1D593E1C82,NA,Calypte,ANHU,F,HY,07:50:00,SB,NA,NA,0,0,NA,NA,NA,16,0,0,0,0,0,0,0
2020-05-29,3D6.1D593E1CA5,A00002371,Archilochus,BCHU,F,AHY,07:45:00,SB,NA,NA,0,0,NA,NA,NA,100,100,0,0,0,0,0,0
2020-05-20,3D6.1D593D787D,610089824,Calypte,ANHU,F,AHY,10:55:00,SB,NA,NA,0,0,NA,NA,NA,20,0,5,0,0,0,0,0
2020-05-20,3D6.1D593E1D1D,A00002357,Archilochus,BCHU,F,AHY,10:40:00,SB,NA,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0
2020-05-20,3D6.1D593E1CE0,910070983,Calypte,ANHU,F,AHY,10:30:00,SB,NA,NA,0,0,NA,NA,NA,60,10,5,0,0,0,0,0
2020-05-20,3D6.1D593E1A2B,910070729,Calypte,ANHU,F,AHY,10:20:00,SB,NA,NA,0,NA,NA,NA,NA,20,7,5,NA,NA,NA,0,0
2020-05-20,3D6.1D593E1CFF,NA,Archilochus,BCHU,F,AHY,10:10:00,SB,NA,NA,0,0,NA,NA,NA,0,0,9,0,0,0,0,0
2020-05-20,3D6.1D593E1AAB,NA,Calypte,ANHU,F,AHY,10:00:00,SB,NA,NA,0,0,NA,NA,NA,10,0,0,0,0,0,0,0
2020-05-20,3D6.1D593E1D06,A00002358,Calypte,ANHU,F,HY,09:45:00,SB,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA
2020-05-20,3D6.1D593E1CF3,910032146,Calypte,ANHU,F,AHY,09:30:00,SB,NA,NA,0,0,NA,NA,NA,60,0,0,0,0,0,0,0
2020-05-20,3D6.1D593E1CF6,A00002359,Archilochus,BCHU,M,AHY,09:20:00,SB,NA,NA,0,0,NA,NA,NA,10,0,NA,0,0,0,0,0
2020-05-20,3D6.1D593E1CE4,A00002360,Calypte,ANHU,F,HY,09:00:00,SB,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0
2020-05-15,3D6.1D593E1CDB,NA,Archilochus,BCHU,M,AHY,11:00:00,SB,NA,NA,0,0,NA,NA,NA,10,0,NA,0,0,0,0,0
2020-05-15,3D6.1D593E1D17,A00002351,Calypte,ANHU,F,AHY,10:30:00,SB,NA,NA,0,0,NA,NA,NA,20,0,5,0,0,0,0,0
2020-05-15,3D6.1D593E1CDD,A00002352,Calypte,ANHU,M,HY,10:15:00,SB,NA,NA,0,0,NA,NA,NA,1,0,NA,0,0,0,0,0
2020-05-15,3D6.1D593E1CF9,610089898,Calypte,ANHU,M,AHY,10:00:00,SB,NA,NA,0,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-05-15,3D6.1D593E1CF4,A00002353,Archilochus,BCHU,F,AHY,09:45:00,SB,NA,NA,0,0,NA,NA,NA,0,0,9,0,0,0,0,0
2020-05-15,3D6.1D593E1AE2,NA,Calypte,ANHU,F,AHY,09:35:00,SB,NA,NA,0,0,NA,NA,NA,10,0,NA,0,0,0,0,0
2020-05-15,3D6.1D593E1CED,A00002354,Archilochus,BCHU,F,AHY,09:15:00,SB,NA,NA,0,0,NA,NA,NA,0,0,8,NA,NA,NA,0,0
2020-05-15,3D6.1D593E1D36,910070210,Calypte,ANHU,M,AHY,09:00:00,SB,NA,NA,0,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-05-15,3D6.1DE593E1D2B,A00002355,Archilochus,BCHU,F,AHY,08:20:00,SB,NA,NA,0,0,NA,NA,NA,0,0,9,0,0,0,0,0
2020-05-04,3D6.1D593D7857,910018462,Calypte,ANHU,F,AHY,11:15:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
2020-05-04,3D6.1D593E1D12,A00002275,Archilochus,BCHU,F,AHY,10:50:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
2020-05-04,3D6.1D593E1D05,A00002276,Calypte,ANHU,M,AHY,10:45:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-04,3D6.1D593E1AB4,910070501,Calypte,ANHU,F,AHY,10:15:00,SB,NA,NA,0,0,NA,NA,NA,40,0,5,0,0,0,0,NA
2020-05-04,3D6.1D593E1D33,A00002336,Calypte,ANHU,F,AHY,10:00:00,SB,NA,NA,0,0,NA,NA,NA,10,0,5,0,0,0,0,0
2020-05-04,3D6.1D593E1CF2,910032144,Calypte,ANHU,F,AHY,09:50:00,SB,NA,NA,0,0,NA,NA,NA,30,0,5,0,0,0,0,0
2020-05-04,3D6.1D593E1A7A,NA,Calypte,ANHU,F,AHY,09:40:00,SB,NA,NA,0,0,NA,NA,NA,20,NA,9,0,0,0,0,0
2020-05-04,3D6.1D593E19AC,A00002337,Calypte,ANHU,M,HY,09:25:00,SB,NA,NA,0,0,NA,NA,NA,2,0,NA,0,0,0,NA,0
2020-05-04,3D6.1D593E1AB2,910070754,Archilochus,BCHU,F,AHY,09:15:00,SB,NA,NA,0,0,NA,NA,NA,0,0,8,0,0,0,0,0
2020-05-04,3D6.1D593E1D07,A00002338,Archilochus,BCHU,F,AHY,09:05:00,SB,NA,NA,0,0,NA,NA,NA,0,0,9,0,0,0,0,0
2020-05-04,3D6.1D593E1D35,610089786,Archilochus,BCHU,M,AHY,09:00:00,SB,NA,NA,0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,0
2020-05-04,3D6.1D593E1D34,A00002339,Archilochus,BCHU,F,AHY,08:45:00,SB,NA,NA,0,NA,NA,NA,NA,0,0,7,0,0,0,0,0
2020-05-04,3D6.1D593E1D19,A00002340,Archilochus,BCHU,F,AHY,08:15:00,SB,NA,NA,0,0,NA,NA,NA,0,0,6,0,0,0,0,0
2020-04-27,3D6.1D593E1CFE,A00002341,Calypte,ANHU,F,AHY,11:30:00,SB,NA,NA,0,0,NA,NA,NA,20,0,0,0,0,0,0,0
2020-04-27,3D6.1D593E1CE6,610089738,Calypte,ANHU,F,AHY,11:10:00,SB,NA,NA,0,NA,NA,NA,NA,50,0,5,NA,NA,NA,0,0
2020-04-27,3D6.1D593E1D35,610089786,Archilochus,BCHU,M,AHY,11:00:00,SB,NA,NA,0,0,NA,NA,NA,NA,0,NA,0,0,0,0,0
2020-04-27,3D6.1D593E1D0B,A00002342,Calypte,ANHU,F,AHY,10:45:00,SB,NA,NA,0,0,NA,NA,NA,10,0,5,0,0,0,0,0
2020-04-27,3D6.1D593E1ADF,A00002350,Archilochus,BCHU,F,AHY,10:40:00,SB,NA,NA,0,0,NA,NA,NA,0,0,9,0,0,0,0,0
2020-04-27,3D6.1D593E1CE2,610089930,Calypte,ANHU,M,AHY,10:15:00,SB,NA,NA,0,0,NA,NA,NA,10,10,NA,NA,NA,NA,0,0
2020-04-27,3D6.1D593E1CFA,A00002343,Calypte,ANHU,F,HY,10:00:00,SB,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0
2020-04-27,3D6.1D593E1D2D,A00002344,Calypte,COHU,M,HY,09:35:00,SB,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0
2020-04-27,3D6.1D593E1D0D,A00002345,Calypte,ANHU,F,AHY,09:30:00,SB,NA,NA,0,NA,NA,NA,NA,20,0,NA,NA,NA,NA,0,0
2020-04-27,3D6.1D593E1CEE,A00002346,Archilochus,BCHU,F,AHY,09:10:00,SB,NA,NA,0,0,NA,NA,NA,0,0,8,0,0,0,NA,0
2020-04-27,3D6.1D593E19D1,610089705,Calypte,ANHU,M,AHY,09:05:00,SB,NA,NA,0,0,NA,NA,NA,10,10,NA,0,0,0,NA,NA
2020-04-27,3D6.1D593E1CE1,A00002347,Archilochus,BCHU,M,AHY,08:50:00,SB,NA,NA,0,0,NA,NA,NA,10,0,NA,0,0,0,0,0
2020-04-27,3D6.1D593E1D20,A00002348,Calypte,ANHU,M,AHY,08:35:00,SB,NA,NA,0,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-04-27,3D6.1D593E1D13,A00002349,Archilochus,BCHU,M,AHY,08:15:00,SB,NA,NA,0,0,NA,NA,NA,10,0,NA,0,0,0,0,0
2020-03-09,3D6.00184967D7,NA,Calypte,ANHU,M,AHY,15:50:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-09,3d6.1d593d787d,610089824,Calypte,ANHU,F,AHY,14:14:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
2020-03-09,3D6.1D593E1991,910070545,Calypte,ANHU,M,AHY,13:40:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-09,3D6.1D593E1CEC,310069305,Calypte,ANHU,F,AHY,13:30:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-09,3D6.1D593E19C7,900096454,Calypte,ANHU,F,AHY,13:25:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-09,3D6.1D593E1A99,A00002094,Calypte,ANHU,M,AHY,13:15:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-09,3D6.1D593E1CEF,610089708,Calypte,ANHU,M,AHY,13:07:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-09,3D6.1D593E1CE2,610089930,Calypte,ANHU,M,AHY,12:55:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-09,3D6.1D593E1CF5,A00002095,Calypte,ANHU,M,AHY,12:28:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-09,3D6.1D593E1A0B,NA,Calypte,ANHU,M,AHY,12:10:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-09,3D6.1D593E1C94,610089709,Calypte,ANHU,M,AHY,11:55:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-09,3D6.1D593E1ABC,A00002096,Calypte,ANHU,F,AHY,11:45:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-09,3D6.1D593E1C9A,A00002097,Calypte,ANHU,F,AHY,11:10:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-09,3D6.1D593E1C86,A00002098,Calypte,ANHU,M,AHY,11:00:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-09,3D6.1D593E1AAB,A00002099,Calypte,ANHU,F,AHY,10:50:00,SB,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-12,3D6.1D593E1ABE,A00001822,Calypte,ANHU,M,HY,14:15:00,SB,NA,NA,50,0,NA,NA,NA,4,1,NA,0,0,0,0,0
2019-12-12,3D6.1D593E1AB5,A00001823,Calypte,ANHU,F,AHY,13:02:00,SB,NA,NA,51,1,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0
2019-12-12,3D6.1D593E1A88,910018716,Calypte,ANHU,F,NA,11:41:00,SB,NA,NA,52,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-10-23,3D6.1D593E1AE4,910071108,Selasphorus,ALHU,F,AHY,15:22:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-10-23,3D6.1D593E1A9C,A00001780,Calypte,ANHU,F,NA,15:06:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-23,3D6.1D593E1AD7,610089922,Calypte,ANHU,M,NA,15:04:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-23,3D6.1D593E1A8C,610089929,Calypte,ANHU,M,HY,15:01:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-23,3D6.1D593D7842,610089880,Calypte,ANHU,M,NA,14:40:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,4,3,0,0
2019-10-23,3D6.1D593E199D,NA,Selasphorus,ALHU,M,NA,14:35:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,0
2019-10-23,3D6.1D593E1A9E,610089926,Calypte,ANHU,M,HY,14:35:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,4,2,0,0
2019-10-23,3D6.1D593E19A5,610089928,Calypte,ANHU,M,HY,14:30:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-23,3D6.1D593E1AA9,A00001784,Calypte,ANHU,F,NA,14:00:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0
2019-10-23,3D6.1D593E19B6,NA,Calypte,ANHU,F,AHY,13:51:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-23,3D6.1D593E1ACB,610089925,Calypte,ANHU,M,NA,13:51:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,0
2019-10-23,3D6.1D593E19B2,A00001789,Calypte,ANHU,M,NA,13:40:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-10-23,3D6.1D593E1ADB,A00001785,Calypte,ANHU,F,NA,11:23:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-23,3D6.1D593E1ADD,610089924,Calypte,ANHU,M,HY,11:17:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-23,3D6.1D593E1A1A,610089911,Calypte,ANHU,M,NA,10:55:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-23,3D6.1D593E1993,610089923,Calypte,ANHU,M,NA,10:30:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-23,3D6.1D593E1AD7,610089922,Calypte,ANHU,M,NA,10:20:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-23,3D6.1D593E1C80,A00001788,Selasphorus,ALHU,M,HY,09:50:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-23,3D6.1D593E1AD1,610089921,Calypte,ANHU,M,NA,09:45:00,BH,NA,NA,0,2,NA,NA,NA,NA,NA,NA,4,4,4,0,0
2019-10-23,3D6.1D593E1AD3,610089920,Calypte,ANHU,M,HY,09:30:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0
2019-10-23,3D6.1D593E1A15,NA,Calypte,ANHU,F,NA,09:25:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-23,3D6.1D593E1ABA,610089919,Calypte,ANHU,M,HY,08:52:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-23,3D6.1D593E1C76,A00001790,Calypte,ANHU,F,NA,08:51:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,2,2,0,0
2019-10-23,3D6.1D593E19EC,610089917,Calypte,ANHU,M,NA,08:50:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-22,3D6.1D593E1AD4,A00001774,Calypte,ANHU,M,HY,14:40:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-22,3D6.1D593E1A86,A00001775,Calypte,ANHU,M,NA,14:35:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-22,3D6.1D593E1A89,A00001776,Calypte,ANHU,M,NA,13:56:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-22,3D6.1D593E1CAF,910071098,Calypte,ANHU,M,NA,13:54:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-22,3D6.1D593E1CA3,610089918,Calypte,ANHU,M,NA,13:51:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-22,3D6.1D593E1C90,610089916,Calypte,ANHU,M,NA,13:20:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-22,3D6.1D593E1ABB,610089410,Calypte,ANHU,M,NA,13:12:00,BH,NA,NA,0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-22,3D6.1D593E1A91,A00001777,Selasphorus,ALHU,F,NA,13:12:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-22,3D6.1D593E1ADA,610089915,Calypte,ANHU,M,NA,13:10:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3,3,3,0,0
2019-10-22,3D6.1D593E1AC3,910070351,Calypte,ANHU,M,NA,13:03:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,0
2019-10-22,3D6.1D593E1CAB,610089782,Selasphorus,ALHU,M,NA,11:35:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,1,0,0
2019-10-22,3D6.1D593E1AC7,A00001778,Calypte,ANHU,F,NA,11:35:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-10-22,3D6.1D593E1CA4,A00001779,Calypte,ANHU,M,HY,11:30:00,BH,NA,NA,0,3,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-22,3D6.1D593E1A98,A00001781,Calypte,ANHU,F,NA,11:00:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-10-22,3D6.1D593E1A92,A00001782,Calypte,ANHU,F,NA,10:40:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-22,3D6.1D593E1A9B,A00001783,Calypte,ANHU,M,NA,10:10:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0
2019-10-22,3D6.1D593D45D3,610089532,Selasphorus,ALHU,M,AHY,10:05:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,1,0,0
2019-10-22,3D6.1D593E1998,NA,Calypte,ANHU,F,NA,10:00:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-10-22,3D6.1D593D7870,610089730,Calypte,ANHU,M,NA,09:58:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,2,0,0
2019-10-22,3D6.1D593E1AC0,610089728,Calypte,ANHU,M,NA,09:55:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-10-22,3D6.1D593E1A8D,610089729,Calypte,ANHU,M,HY,09:52:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-22,3D6.1D593E1ABF,A00001786,Calypte,ANHU,F,NA,09:30:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-10-22,3D6.1D593E1A87,A00001787,Calypte,ANHU,F,NA,08:50:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-10-22,3D6.1D593E1C9F,910070822,Selasphorus,ALHU,M,NA,08:40:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,10
2019-10-21,3D6.1D593E1AB6,610089727,Calypte,ANHU,M,NA,16:40:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-21,3D6.1D593E1AAF,A00001761,Calypte,ANHU,F,HY,16:35:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2019-10-21,3D6.1D593E1C7B,610089725,Calypte,ANHU,M,NA,16:32:00,BH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0
2019-10-21,3D6.1D593E1CC3,610089726,Calypte,ANHU,M,HY,16:30:00,BH,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9
